target_id,dataset,stem,status,lddt,n_matched_atoms,n_contacts,error
foldbench100__7znz_A,foldbench100,7znz_A,ok,0.3348795749781055,5811,0,
foldbench100__7zoi_A,foldbench100,7zoi_A,ok,0.3249460049534586,939,0,
foldbench100__7zs2_A,foldbench100,7zs2_A,ok,0.3348886061521742,2136,0,
foldbench100__7zu3_A,foldbench100,7zu3_A,ok,0.5102509346723356,1004,126,
foldbench100__7zv1_A,foldbench100,7zv1_A,ok,0.6688850561999695,839,109,
foldbench100__8adc_A,foldbench100,8adc_A,ok,0.5108760281438905,1617,207,
foldbench100__8add_A,foldbench100,8add_A,ok,0.3722128792875474,1655,211,
foldbench100__8ah9_A,foldbench100,8ah9_A,ok,0.8318193258665112,925,115,
foldbench100__8ak2_A,foldbench100,8ak2_A,ok,0.27060634066472267,2383,0,
foldbench100__8akh_A,foldbench100,8akh_A,ok,0.2507243721638152,2499,0,
foldbench100__8amo_A,foldbench100,8amo_A,ok,0.2952734062684901,2971,0,
foldbench100__8arl_A,foldbench100,8arl_A,ok,0.3724912612563849,2077,0,
foldbench100__8au6_A,foldbench100,8au6_A,ok,0.3298502511610274,1799,0,
foldbench100__8axj_A,foldbench100,8axj_A,ok,0.24082371512058423,1270,0,
foldbench100__8azb_A,foldbench100,8azb_A,ok,0.2963369458487209,4029,0,
foldbench100__8b2e_A,foldbench100,8b2e_A,ok,0.3268635512855743,1044,0,
foldbench100__8b2g_A,foldbench100,8b2g_A,ok,0.32195362367620717,543,0,
foldbench100__8b2s_A,foldbench100,8b2s_A,ok,0.29005867045640044,1805,0,
foldbench100__8b4u_A,foldbench100,8b4u_A,ok,0.38237469272113667,2119,0,
foldbench100__8b5w_A,foldbench100,8b5w_A,ok,0.3009747854587986,2723,0,
foldbench100__8b61_A,foldbench100,8b61_A,ok,0.576662247603508,1572,197,
foldbench100__8b6a_A,foldbench100,8b6a_A,ok,0.2717041154067348,1332,0,
foldbench100__8b6e_A,foldbench100,8b6e_A,ok,0.8059733478802993,401,0,
foldbench100__8baq_A,foldbench100,8baq_A,ok,0.269156510475159,1704,0,
foldbench100__8bau_A,foldbench100,8bau_A,ok,0.29886152686437306,1536,0,
foldbench100__8bfy_A,foldbench100,8bfy_A,ok,0.2749312815602946,2974,0,
foldbench100__8bgb_A,foldbench100,8bgb_A,ok,0.5898523832598599,979,0,
foldbench100__8bke_A,foldbench100,8bke_A,ok,0.41186592245065756,3237,0,
foldbench100__8bsb_A,foldbench100,8bsb_A,ok,0.8199548630977707,1267,0,
foldbench100__8bux_A,foldbench100,8bux_A,ok,0.27511219556923017,2156,289,
foldbench100__8c4d_A,foldbench100,8c4d_A,ok,0.3186397670549085,1469,0,
foldbench100__8c4y_A,foldbench100,8c4y_A,ok,0.2502660977175791,2457,0,
foldbench100__8cba_A,foldbench100,8cba_A,ok,0.4992261264677179,1662,195,
foldbench100__8ci9_A,foldbench100,8ci9_A,ok,0.2743789770952201,2377,0,
foldbench100__8cih_A,foldbench100,8cih_A,ok,0.5020152001337351,1464,0,
foldbench100__8cpk_A,foldbench100,8cpk_A,ok,0.47131079003366816,2724,0,
foldbench100__8cpn_A,foldbench100,8cpn_A,ok,0.2639328255747073,1268,0,
foldbench100__8d2z_A,foldbench100,8d2z_A,ok,0.3223872283489629,2349,0,
foldbench100__8daj_A,foldbench100,8daj_A,ok,0.3439078627838301,2278,0,
foldbench100__8dez_A,foldbench100,8dez_A,ok,0.2531993100244331,1331,0,
foldbench100__8dge_A,foldbench100,8dge_A,ok,0.20959497498356766,5658,0,
foldbench100__8dhj_A,foldbench100,8dhj_A,ok,0.2850057874091698,1924,0,
foldbench100__8dmu_A,foldbench100,8dmu_A,ok,0.22723283008907028,3715,0,
foldbench100__8dp9_A,foldbench100,8dp9_A,ok,0.2916458805539589,1057,0,
foldbench100__8dqd_A,foldbench100,8dqd_A,ok,0.25652393274666085,2887,0,
foldbench100__8dx0_A,foldbench100,8dx0_A,ok,0.43167999366637644,1115,0,
foldbench100__8e0r_A,foldbench100,8e0r_A,ok,0.20408347133363,3370,0,
foldbench100__8e5h_A,foldbench100,8e5h_A,ok,0.3537396139868494,2763,0,
foldbench100__8eb9_A,foldbench100,8eb9_A,ok,0.3271443567434443,653,89,
foldbench100__8ec3_A,foldbench100,8ec3_A,ok,0.3898884747747362,1229,155,
foldbench100__8eo5_A,foldbench100,8eo5_A,ok,0.2993989449422312,2023,0,
foldbench100__8gmy_A,foldbench100,8gmy_A,ok,0.25033936319924943,1775,0,
foldbench100__8q8i_A,foldbench100,8q8i_A,ok,0.23671972037000721,2325,0,
foldbench100__8ycm_A,foldbench100,8ycm_A,ok,0.38315906310306114,1736,0,
foldbench_rest__8fib_A,foldbench_rest,8fib_A,ok,0.7923804122574483,3299,418,
foldbench_rest__8gbe_A,foldbench_rest,8gbe_A,ok,0.32389821666634466,1658,205,
foldbench_rest__8gm7_A,foldbench_rest,8gm7_A,ok,0.3693734048875992,1288,168,
foldbench_rest__8gsy_A,foldbench_rest,8gsy_A,ok,0.844880356973547,994,126,
foldbench_rest__8ini_A,foldbench_rest,8ini_A,ok,0.3324856249118411,768,95,
foldbench_rest__8iqc_A,foldbench_rest,8iqc_A,ok,0.5140751643577417,1717,226,
foldbench_rest__8ou1_A,foldbench_rest,8ou1_A,ok,0.2716274731691185,1087,142,
foldbench_rest__8ovq_A,foldbench_rest,8ovq_A,ok,0.5726800494835963,1507,208,
foldbench_rest__8ow8_A,foldbench_rest,8ow8_A,ok,0.283409616499954,3219,401,
foldbench_rest__8p0e_A,foldbench_rest,8p0e_A,ok,0.8514201161053647,1377,184,
foldbench_rest__8q79_A,foldbench_rest,8q79_A,ok,0.27362143696953034,1715,215,
foldbench_rest__8qnf_A,foldbench_rest,8qnf_A,ok,0.7740160104459897,3472,447,
foldbench_rest__8sx0_A,foldbench_rest,8sx0_A,ok,0.49611196818234504,754,96,
foldbench_rest__8t5t_A,foldbench_rest,8t5t_A,ok,0.5901838442069742,1527,195,
foldbench_rest__8ux2_A,foldbench_rest,8ux2_A,ok,0.43780535364149453,1873,239,
foldbench_rest__8w7p_A,foldbench_rest,8w7p_A,ok,0.6740616450757604,2044,250,
foldbench_rest__8wc1_A,foldbench_rest,8wc1_A,ok,0.8280895344763878,1127,151,
foldbench_rest__8wqn_A,foldbench_rest,8wqn_A,ok,0.33717706786930796,1248,155,
foldbench_rest__8xif_A,foldbench_rest,8xif_A,ok,0.5600639825654494,1814,223,
foldbench_rest__9aue_A,foldbench_rest,9aue_A,ok,0.6660266376373155,3157,415,
foldbench_rest__9b8e_A,foldbench_rest,9b8e_A,ok,0.4430350016745855,1806,222,
foldbench_rest__9gso_A,foldbench_rest,9gso_A,ok,0.38524433604654584,1375,167,
foldbench_rest__9jq9_A,foldbench_rest,9jq9_A,ok,0.698117668228736,1429,165,
